Emp_ID,Name,Department,Age,Experience,Salary,City,Joining_Date
1905,Ali,Marketing,31,19,75161,Kolkata,2024-05-19
1906,Ankit,HR,39,14,80652,Mumbai,2015-09-12
1907,Neha,IT,31,0,54484,Bangalore,2018-03-12
1908,Rahul,Sales,33,13,118614,Delhi,2020-02-20
1909,Sneha,Marketing,21,4,40922,Bangalore,2022-07-20
1910,Sneha,HR,39,10,54028,Mumbai,2022-03-09
1911,Amit,Marketing,32,15,40316,Bangalore,2017-06-18
1912,Ankit,Sales,28,1,96996,Kolkata,2020-08-20
1913,John,Sales,28,7,36968,Kolkata,2015-01-26
1914,Ankit,Finance,32,10,50266,Mumbai,2023-03-24
1915,Neha,HR,53,17,115745,Bhopal,2016-02-25
1916,Ali,Sales,46,2,44000,Kolkata,2018-05-29
1917,Sneha,Finance,59,0,34011,Delhi,2020-02-20
1918,Ali,Finance,48,10,22866,Mumbai,2021-12-18
1919,Ali,Marketing,25,15,25898,Bangalore,2018-06-14
1920,Ali,Marketing,28,17,38395,Bangalore,2021-04-03
1921,Sneha,Finance,45,15,59019,Delhi,2017-10-05
1922,Vikram,Marketing,47,9,24006,Kolkata,2015-08-07
1923,Priya,Sales,43,17,54393,Mumbai,2019-02-19
1924,Neha,IT,50,5,30956,Delhi,2020-05-13
1925,Vikram,Sales,43,18,70042,Kolkata,2021-11-13
1926,Neha,Finance,40,3,116199,Mumbai,2016-10-24
1927,Rahul,Finance,38,12,26078,Bangalore,2022-05-06
1928,Ankit,Sales,38,13,49631,Mumbai,2023-10-21
1929,Ankit,Marketing,22,2,115676,Bhopal,2017-09-16
1930,Sara,Marketing,24,9,82901,Mumbai,2015-07-08
1931,Ankit,Finance,50,5,89497,Bhopal,2015-09-12
1932,Sneha,HR,53,0,114813,Mumbai,2015-03-09
1933,John,Marketing,56,13,61574,Bhopal,2016-09-07
1934,Amit,Sales,38,7,51417,Bangalore,2021-07-11
1935,Sara,Marketing,57,18,108020,Kolkata,2022-06-11
1936,Amit,Sales,39,13,103639,Bhopal,2022-11-08
1937,Neha,Finance,48,9,85006,Bhopal,2017-05-23
1938,Amit,Marketing,40,16,114881,Bangalore,2024-07-12
1939,Amit,Sales,53,8,59454,Bhopal,2021-06-05
1940,Sara,Finance,32,5,21587,Delhi,2019-06-14
1941,Rahul,HR,35,10,74710,Bangalore,2015-12-23
1942,Ali,Sales,59,6,106567,Delhi,2015-09-13
1943,Ankit,HR,22,16,111748,Bangalore,2017-10-04
1944,Ankit,HR,49,0,95886,Bhopal,2021-07-28
1945,Sneha,IT,30,4,38816,Delhi,2019-10-22
1946,Sara,Marketing,22,8,105824,Bhopal,2024-11-01
1947,Sneha,Sales,31,17,49432,Bangalore,2022-01-15
1948,John,HR,33,1,68617,Bhopal,2023-03-17
1949,John,IT,30,10,92373,Delhi,2022-09-04
1950,Sneha,Finance,34,5,54217,Delhi,2015-10-11
1951,Sara,Sales,38,7,40884,Bhopal,2024-04-06
1952,Sneha,HR,29,3,25454,Mumbai,2015-04-09
1953,Ankit,Marketing,59,17,94960,Bangalore,2015-07-16
1954,Vikram,IT,48,10,63618,Bangalore,2021-12-04
1955,Priya,HR,23,4,103948,Bhopal,2017-05-27
1956,Amit,Marketing,40,14,82671,Mumbai,2024-01-11
1957,Priya,HR,26,17,67111,Delhi,2020-02-12
1958,Sara,Sales,47,1,59613,Kolkata,2022-04-16
1959,Priya,Sales,22,10,105678,Kolkata,2022-04-19
1960,John,Sales,49,12,79993,Bhopal,2018-10-20
1961,Neha,IT,58,3,28848,Mumbai,2021-08-12
1962,Amit,Sales,23,6,98672,Mumbai,2016-07-23
1963,Ali,Marketing,36,10,86125,Bangalore,2022-03-22
1964,Sara,HR,50,3,106444,Delhi,2023-08-13
1965,Amit,Finance,22,14,81602,Mumbai,2017-12-01
1966,Priya,Marketing,37,0,92045,Kolkata,2016-02-26
1967,John,Marketing,32,2,62222,Delhi,2022-11-23
1968,Rahul,Sales,55,13,69223,Delhi,2018-04-19
1969,Vikram,IT,21,5,85333,Bhopal,2016-06-28
1970,Ali,HR,35,17,72732,Mumbai,2015-03-12
1971,Vikram,IT,46,0,69420,Bhopal,2024-12-18
1972,Amit,HR,57,5,95504,Mumbai,2023-09-12
1973,John,HR,41,5,22462,Bangalore,2018-05-08
1974,John,IT,51,15,29460,Bhopal,2023-09-08
1975,Priya,Marketing,45,4,119319,Bhopal,2017-02-06
1976,Ankit,HR,43,16,29275,Kolkata,2021-06-12
1977,Priya,IT,44,9,114213,Bhopal,2019-09-03
1978,Ankit,HR,58,17,33269,Mumbai,2021-08-21
1979,Ankit,Finance,48,6,85942,Kolkata,2016-10-16
1980,Ali,Marketing,41,2,92920,Bhopal,2022-06-18
1981,Priya,Sales,38,12,42553,Bhopal,2021-09-12
1982,Rahul,HR,56,14,44366,Bangalore,2019-12-02
1983,Sneha,Finance,55,19,64036,Bhopal,2015-08-09
1984,Sneha,Sales,29,18,37369,Delhi,2015-07-01
1985,Priya,Sales,58,2,31795,Kolkata,2015-11-03
1986,Priya,HR,50,3,90021,Delhi,2022-01-13
1987,Vikram,IT,54,4,88154,Kolkata,2018-11-20
1988,Ali,HR,52,0,50143,Bangalore,2017-10-10
1989,Priya,Finance,23,3,49425,Bhopal,2020-08-13
1990,Vikram,Sales,23,11,108209,Bhopal,2022-12-20
1991,Ankit,HR,48,9,95139,Bhopal,2017-04-27
1992,John,IT,35,19,25368,Kolkata,2017-03-14
1993,John,HR,43,12,24621,Bhopal,2024-03-06
1994,Ankit,Marketing,31,13,78829,Delhi,2015-08-03
1995,Sara,IT,52,4,80294,Bhopal,2023-04-08
1996,Vikram,Finance,56,3,34719,Bangalore,2018-12-14
1997,Vikram,Sales,53,13,49227,Delhi,2015-04-11
1998,Ankit,HR,44,9,27566,Bhopal,2023-03-30
1999,Rahul,IT,59,16,32306,Bhopal,2024-11-01
2000,Neha,Marketing,54,9,73822,Mumbai,2016-07-26
